COST CARR;D1;D1 TITLE;Product Stream;SU;SU TITLE;KU;KU TITLE;KU STATUS;RESP DEPT;PSSNO;PSS NAME;ART no;ART name;CMNO;CM NAME;FGRP;FGRP NAME;POS;PARTNO;PARTNO SUFF;PART NAME;DONOR;SYS PARTS/ CAR;Product Module
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292285;EXTERIOR SYSTEMS ;280363;Front Lighting ;DECID ;93730;730;ART EXTERIOR SYSTEMS ;730;EXTERIOR SYSTEMS ;2;P8 US Inscription 7 seats;3520;LIGHTING,FRONT ;20;30776072;000 ;SIX POINT SOCKET SCREW PF;MBOM ;4.0;
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;289828;Grille and emblem ;DECID ;93560;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8410;TRIMMING,FRONT ;25;30776072;000 ;SIX POINT SOCKET SCREW PF;MBOM ;7.0;Exterior Front & Rear 
SPAG2 ;292247;SAFE VEHICLE AUTOMATION ;SAFE VEHICLE AUTOMATION ;292261;PROTECTIVE SAFETY ;280117;Protective safety ;DECID ;96200;410;ART PROTECTIVE SAFETY ;410;PROTECTIVE SAFETY ;2;P8 US Inscription 7 seats;8862;SENSOR ;130;30776072;000 ;SIX POINT SOCKET SCREW PF;MBOM ;2.0;Crash Control 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;186906;Switches & WPC ;DECID ;93370;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;2;P8 US Inscription 7 seats;3657;USER INPUTS ;100;31109118;000 ;FLANGE SCREW M5*20 FASTIT;MBOM ;1.0;Interior Room 
V536X ;292249;CONNECTED EXPERIENCE ;Connected Experience ;333775;HW & MECHATRONICS ;333776;HW & Mechatronics ;DECID ;95600;450;ART HW & MECHATRONICS ;450;HW & Mechatronics ;2;P8 US Inscription 7 seats;3905;;10;31109118;000 ;FLANGE SCREW M5*20 FASTIT;MBOM ;3.0;
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;186909;Displays ;DECID ;93360;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;2;P8 US Inscription 7 seats;3934;INDICATION/DISPLAY U;150;31109118;000 ;FLANGE SCREW M5*20 FASTIT;MBOM ;4.0;
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;186909;Displays ;DECID ;93360;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;2;P8 US Inscription 7 seats;3934;INDICATION/DISPLAY U;200;31109118;000 ;FLANGE SCREW M5*20 FASTIT;MBOM ;3.0;
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292291;DECELERATION AND STEERING ;280306;Pedals ;DECID ;92430;620;ART DECELERATION & STEERING ;620;DECELERATION AND STEERING ;2;P8 US Inscription 7 seats;5240;BRAKE CONTROL ;200;31109118;000 ;FLANGE SCREW M5*20 FASTIT;MBOM ;1.0;Friction Braking 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292291;DECELERATION AND STEERING ;280314;Steering HW ;DECID ;92410;620;ART DECELERATION & STEERING ;620;DECELERATION AND STEERING ;2;P8 US Inscription 7 seats;6412;STEERING COLUMN ;20;31109118;000 ;FLANGE SCREW M5*20 FASTIT;MBOM ;2.0;Steering 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292290;CLIMATE ;280356;Air distribution ;DECID ;92330;600;ART CLIMATE ;600;CLIMATE ;2;P8 US Inscription 7 seats;8720;AIR DISTRIBUTION ;70;31109118;000 ;FLANGE SCREW M5*20 FASTIT;MBOM ;2.0;Cabin Climatization 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280343;Instrument panel ;DECID ;93320;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;2;P8 US Inscription 7 seats;8810;DASHBOARD ;10;31109118;000 ;FLANGE SCREW M5*20 FASTIT;MBOM ;13.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280343;Instrument panel ;DECID ;93320;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;2;P8 US Inscription 7 seats;8810;DASHBOARD ;12;31109118;000 ;FLANGE SCREW M5*20 FASTIT;MBOM ;6.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280347;Cockpit functional parts ;DECID ;93350;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;2;P8 US Inscription 7 seats;8810;DASHBOARD ;25;31109118;000 ;FLANGE SCREW M5*20 FASTIT;MBOM ;3.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280346;Cockpit trim parts ;DECID ;93350;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;2;P8 US Inscription 7 seats;8810;DASHBOARD ;100;31109118;000 ;FLANGE SCREW M5*20 FASTIT;MBOM ;4.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280344;Tunnel console & centerstack ;DECID ;93330;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;2;P8 US Inscription 7 seats;8825;CASING/COMPARTMENT ;20;31109118;000 ;FLANGE SCREW M5*20 FASTIT;MBOM ;4.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280344;Tunnel console & centerstack ;DECID ;93330;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;2;P8 US Inscription 7 seats;8825;CASING/COMPARTMENT ;25;31109118;000 ;FLANGE SCREW M5*20 FASTIT;MBOM ;2.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292281;SEATS AND SAFETY ;280362;Airbag & steering wheel ;DECID ;93440;650;ART SEATS & SAFETY ;650;SEATS AND SAFETY ;2;P8 US Inscription 7 seats;8863;FRONT AIRBAGS ;40;31109118;000 ;FLANGE SCREW M5*20 FASTIT;MBOM ;4.0;Belts and Airbags 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292281;SEATS AND SAFETY ;280362;Airbag & steering wheel ;DECID ;93440;650;ART SEATS & SAFETY ;650;SEATS AND SAFETY ;2;P8 US Inscription 7 seats;8864;FRONT AIRBAGS ;40;31109118;000 ;FLANGE SCREW M5*20 FASTIT;MBOM ;4.0;Belts and Airbags 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;307272;Labels ;DECID ;92750;720;Exterior Front and Rear ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8970;PLATES ;50;32205972;000 ;LASER SHEET OPRINTAT ;MBOM ;0.08;Paint & Surface Treatment 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;307272;Labels ;DECID ;92750;720;Exterior Front and Rear ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8970;PLATES ;215;32205972;000 ;LASER SHEET OPRINTAT ;MBOM ;0.05;Paint & Surface Treatment 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;307272;Labels ;DECID ;92750;720;Exterior Front and Rear ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8970;PLATES ;225;32205972;000 ;LASER SHEET OPRINTAT ;MBOM ;0.05;Paint & Surface Treatment 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;307272;Labels ;DECID ;92750;720;Exterior Front and Rear ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8970;PLATES ;235;32205972;000 ;LASER SHEET OPRINTAT ;MBOM ;0.04;Paint & Surface Treatment 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;307272;Labels ;DECID ;92750;720;Exterior Front and Rear ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8970;PLATES ;305;32205972;000 ;LASER SHEET OPRINTAT ;MBOM ;0.11;Paint & Surface Treatment 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292290;CLIMATE ;280357;Incoming air quality ;DECID ;92330;600;ART CLIMATE ;600;CLIMATE ;2;P8 US Inscription 7 seats;8780;;120;32289547;000 ;CHANNEL SENSOR ;MBOM ;4.0;
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292290;CLIMATE ;280357;Incoming air quality ;DECID ;92330;600;ART CLIMATE ;600;CLIMATE ;2;P8 US Inscription 7 seats;8780;;140;32289547;000 ;CHANNEL SENSOR ;MBOM ;2.0;
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292290;CLIMATE ;280357;Incoming air quality ;DECID ;92330;600;ART CLIMATE ;600;CLIMATE ;2;P8 US Inscription 7 seats;8780;;160;32289547;000 ;CHANNEL SENSOR ;MBOM ;2.0;
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292290;CLIMATE ;280357;Incoming air quality ;DECID ;92330;600;ART CLIMATE ;600;CLIMATE ;2;P8 US Inscription 7 seats;8780;;170;32289547;000 ;CHANNEL SENSOR ;MBOM ;1.0;
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;280390;Front trim ;DECID ;93530;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8993;INSULATING MATERIAL ;170;981489;000 ;PUSH NUT T5 / M5 ;MBOM ;13.0;Exterior Front & Rear 
MEP2P ;292253;ELECTRIC PROPULSION ;ELECTRIC PROPULSION ;292300;THERMAL MANAGEMENT ;302178;Cooling system V536 ;DECID ;97400;830;ART THERMAL MANAGEMENT ;830;THERMAL MANAGEMENT ;2;P8 US Inscription 7 seats;2681;;30;982757;000 ;FLANGE SCREW M6*16 ;MBOM ;1.0;Thermal Exchange & Distribution 
MEP2P ;292253;ELECTRIC PROPULSION ;ELECTRIC PROPULSION ;292300;THERMAL MANAGEMENT ;302178;Cooling system V536 ;DECID ;97400;830;ART THERMAL MANAGEMENT ;830;THERMAL MANAGEMENT ;2;P8 US Inscription 7 seats;2681;;50;982757;000 ;FLANGE SCREW M6*16 ;MBOM ;1.0;Thermal Exchange & Distribution 
MEP2P ;292253;ELECTRIC PROPULSION ;ELECTRIC PROPULSION ;292300;THERMAL MANAGEMENT ;302178;Cooling system V536 ;DECID ;97400;830;ART THERMAL MANAGEMENT ;830;THERMAL MANAGEMENT ;2;P8 US Inscription 7 seats;2681;;50;982758;000 ;FLANGE SCREW M6*20 ;MBOM ;2.0;Thermal Exchange & Distribution 
MEP2P ;292253;ELECTRIC PROPULSION ;ELECTRIC PROPULSION ;292300;THERMAL MANAGEMENT ;302178;Cooling system V536 ;DECID ;97400;830;ART THERMAL MANAGEMENT ;830;THERMAL MANAGEMENT ;2;P8 US Inscription 7 seats;2681;;60;982758;000 ;FLANGE SCREW M6*20 ;MBOM ;1.0;
MEP2P ;292253;ELECTRIC PROPULSION ;ELECTRIC PROPULSION ;292300;THERMAL MANAGEMENT ;302178;Cooling system V536 ;DECID ;97400;830;ART THERMAL MANAGEMENT ;830;THERMAL MANAGEMENT ;2;P8 US Inscription 7 seats;2681;;30;982761;000 ;FLANGE SCREW M6*35 ;MBOM ;7.0;Thermal Exchange & Distribution 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;307274;Hood and fender systems ;DECID ;93520;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8250;FRONT FENDER ;10;982902;000 ;SEMS SCREW M6*16 ;MBOM ;4.0;Exterior Front & Rear 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292290;CLIMATE ;280351;HVAC SPAG2 ;DECID ;92330;600;ART CLIMATE ;600;CLIMATE ;2;P8 US Inscription 7 seats;8730;HEATER UNIT ;10;982902;000 ;SEMS SCREW M6*16 ;MBOM ;6.0;Cabin Climatization 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292290;CLIMATE ;265491;Air condition SPAG2 ;DECID ;92320;600;ART CLIMATE ;600;CLIMATE ;2;P8 US Inscription 7 seats;8740;COOLING UNIT ;50;985181;000 ;FLANGE SCREW M6*20 ;MBOM ;3.0;Refrigerant and Heater 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292291;DECELERATION AND STEERING ;280304;Foundation ;DECID ;92410;620;ART DECELERATION & STEERING ;620;DECELERATION AND STEERING ;2;P8 US Inscription 7 seats;5100;WHEEL BRAKE ;25;985203;000 ;SEMS SCREW M6*12 ;MBOM ;8.0;Friction Braking 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;280390;Front trim ;DECID ;93530;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;2670;COLD ZONE/BATTERY BO;60;985851;000 ;SEMS NUT M5*6,8 ;MBOM ;1.0;Exterior Front & Rear 
MEP2P ;292253;ELECTRIC PROPULSION ;ELECTRIC PROPULSION ;292300;THERMAL MANAGEMENT ;302178;Cooling system V536 ;DECID ;97400;830;ART THERMAL MANAGEMENT ;830;THERMAL MANAGEMENT ;2;P8 US Inscription 7 seats;2681;;20;985851;000 ;SEMS NUT M5*6,8 ;MBOM ;2.0;
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292285;EXTERIOR SYSTEMS ;307277;Rear Lighting ;DECID ;93740;730;ART EXTERIOR SYSTEMS ;730;EXTERIOR SYSTEMS ;2;P8 US Inscription 7 seats;3530;LIGHTING,REAR ;20;985851;000 ;SEMS NUT M5*6,8 ;MBOM ;4.0;Visibility & Cleaning 
SPAG2 ;303991;ELECTRIC PROPULSION ;ELECTRIC PROPULSION ;303992;BATTERY STRUCTURAL HARDWARE ;325000;Battery structural hardware ;CANCE ;30770;840;ART BATTERY STRUCTURAL HARDWARE ;840;BATTERY STRUCTURAL HARDWARE ;2;P8 US Inscription 7 seats;3113;HV BATTERY ;49;985852;000 ;SEMS NUT M6*7,8 ;MBOM ;2.0;High Voltage Storage 
SPAG2 ;303991;ELECTRIC PROPULSION ;ELECTRIC PROPULSION ;303992;BATTERY STRUCTURAL HARDWARE ;325000;Battery structural hardware ;CANCE ;30770;840;ART BATTERY STRUCTURAL HARDWARE ;840;BATTERY STRUCTURAL HARDWARE ;2;P8 US Inscription 7 seats;3113;HV BATTERY ;50;985852;000 ;SEMS NUT M6*7,8 ;MBOM ;2.0;High Voltage Storage 
SPAG2 ;303991;ELECTRIC PROPULSION ;ELECTRIC PROPULSION ;303992;BATTERY STRUCTURAL HARDWARE ;325000;Battery structural hardware ;CANCE ;30770;840;ART BATTERY STRUCTURAL HARDWARE ;840;BATTERY STRUCTURAL HARDWARE ;2;P8 US Inscription 7 seats;3113;HV BATTERY ;57;985852;000 ;SEMS NUT M6*7,8 ;MBOM ;2.0;High Voltage Storage 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;307274;Hood and fender systems ;DECID ;93520;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8250;FRONT FENDER ;10;985852;000 ;SEMS NUT M6*7,8 ;MBOM ;2.0;Exterior Front & Rear 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;265485;Mechatronics HW ;DECID ;92500;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;2;P8 US Inscription 7 seats;3673;SUSPENSION CONTROL ;10;985857;000 ;FLANGE NUT M5*5 ;MBOM ;3.0;Body & Wheel Coordinator 
MEP2P ;292253;ELECTRIC PROPULSION ;ELECTRIC PROPULSION ;292300;THERMAL MANAGEMENT ;302178;Cooling system V536 ;DECID ;97400;830;ART THERMAL MANAGEMENT ;830;THERMAL MANAGEMENT ;2;P8 US Inscription 7 seats;2681;;20;985858;000 ;FLANGE NUT M6*6 ;MBOM ;10.0;
MEP2P ;292253;ELECTRIC PROPULSION ;ELECTRIC PROPULSION ;292300;THERMAL MANAGEMENT ;302178;Cooling system V536 ;DECID ;97400;830;ART THERMAL MANAGEMENT ;830;THERMAL MANAGEMENT ;2;P8 US Inscription 7 seats;2681;;30;985858;000 ;FLANGE NUT M6*6 ;MBOM ;5.0;Thermal Exchange & Distribution 
MEP2P ;292253;ELECTRIC PROPULSION ;ELECTRIC PROPULSION ;292300;THERMAL MANAGEMENT ;302178;Cooling system V536 ;DECID ;97400;830;ART THERMAL MANAGEMENT ;830;THERMAL MANAGEMENT ;2;P8 US Inscription 7 seats;2681;;40;985858;000 ;FLANGE NUT M6*6 ;MBOM ;1.0;Thermal Exchange & Distribution 
MEP2P ;292253;ELECTRIC PROPULSION ;ELECTRIC PROPULSION ;292300;THERMAL MANAGEMENT ;302178;Cooling system V536 ;DECID ;97400;830;ART THERMAL MANAGEMENT ;830;THERMAL MANAGEMENT ;2;P8 US Inscription 7 seats;2681;;50;985858;000 ;FLANGE NUT M6*6 ;MBOM ;4.0;Thermal Exchange & Distribution 
MEP2P ;292253;ELECTRIC PROPULSION ;ELECTRIC PROPULSION ;292300;THERMAL MANAGEMENT ;302178;Cooling system V536 ;DECID ;97400;830;ART THERMAL MANAGEMENT ;830;THERMAL MANAGEMENT ;2;P8 US Inscription 7 seats;2681;;60;985858;000 ;FLANGE NUT M6*6 ;MBOM ;1.0;
SPAG2 ;303991;ELECTRIC PROPULSION ;ELECTRIC PROPULSION ;303992;BATTERY STRUCTURAL HARDWARE ;325000;Battery structural hardware ;CANCE ;30770;840;ART BATTERY STRUCTURAL HARDWARE ;840;BATTERY STRUCTURAL HARDWARE ;2;P8 US Inscription 7 seats;3113;HV BATTERY ;40;985858;000 ;FLANGE NUT M6*6 ;MBOM ;4.0;High Voltage Storage 
V536X ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292271;CORE SYSTEM COMPONENTS ;292340;Core system components ;DECID ;94200;590;ART CORE SYSTEM COMPONENTS ;590;CORE SYSTEM COMPONENTS ;2;P8 US Inscription 7 seats;3726;;10;985858;000 ;FLANGE NUT M6*6 ;MBOM ;2.0;Electrical Distribution 
V536X ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292268;ELECTRICAL INFRASTRUCTURE ;186836;EDS Components ;DECID ;94100;510;ART ELECTRICAL INFRASTRUCTURE ;510;ELECTRICAL INFRASTRUCTURE ;2;P8 US Inscription 7 seats;3770;CABLE SYSTEM ;15;985858;000 ;FLANGE NUT M6*6 ;MBOM ;2.0;Electrical Distribution 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280380;Front structure ;DECID ;92720;760;ART PAINTED BODY ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8111;FLOOR,FRONT ;200;985858;000 ;FLANGE NUT M6*6 ;MBOM ;8.0;Body Structure 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292290;CLIMATE ;265491;Air condition SPAG2 ;DECID ;92320;600;ART CLIMATE ;600;CLIMATE ;2;P8 US Inscription 7 seats;8740;COOLING UNIT ;50;985858;000 ;FLANGE NUT M6*6 ;MBOM ;5.0;Refrigerant and Heater 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292285;EXTERIOR SYSTEMS ;280364;Wiper ;DECID ;93750;730;ART EXTERIOR SYSTEMS ;730;EXTERIOR SYSTEMS ;2;P8 US Inscription 7 seats;3632;REAR WIPER ;20;985860;000 ;FLANGE NUT M8*8 ;MBOM ;1.0;Visibility & Cleaning 
V536X ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292268;ELECTRICAL INFRASTRUCTURE ;186838;Main & redundant battery cables ;DECID ;94100;510;ART ELECTRICAL INFRASTRUCTURE ;510;ELECTRICAL INFRASTRUCTURE ;2;P8 US Inscription 7 seats;3760;CABLE SYSTEM,REAR ;182;985860;000 ;FLANGE NUT M8*8 ;MBOM ;2.0;Electrical Distribution 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292281;SEATS AND SAFETY ;280339;Rear seat ;DECID ;93400;650;ART SEATS & SAFETY ;650;SEATS AND SAFETY ;2;P8 US Inscription 7 seats;8560;REAR SEAT ;183;985860;000 ;FLANGE NUT M8*8 ;MBOM ;1.0;Seats 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292291;DECELERATION AND STEERING ;280306;Pedals ;DECID ;92430;620;ART DECELERATION & STEERING ;620;DECELERATION AND STEERING ;2;P8 US Inscription 7 seats;2710;ACCELERATOR CONTROL ;10;985866;000 ;FLANGE LOCK NUT M6*7,3 ;MBOM ;3.0;Friction Braking 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292290;CLIMATE ;280351;HVAC SPAG2 ;DECID ;92330;600;ART CLIMATE ;600;CLIMATE ;2;P8 US Inscription 7 seats;8730;HEATER UNIT ;40;985866;000 ;FLANGE LOCK NUT M6*7,3 ;MBOM ;4.0;Cabin Climatization 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292291;DECELERATION AND STEERING ;280303;Modulation HW ;DECID ;92430;620;ART DECELERATION & STEERING ;620;DECELERATION AND STEERING ;2;P8 US Inscription 7 seats;5930;BRAKE,ANTI LOCK ;20;985868;000 ;FLANGE LOCK NUT M8*9,4 ;MBOM ;2.0;Friction Braking 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;265486;Rear Axle ;DECID ;92510;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;2;P8 US Inscription 7 seats;6500;REAR WHEEL SUSPENSIO;82;985931;000 ;FLANGE LOCK NUT M12*13,8 ;MBOM ;2.0;Body Control 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;280310;Front Axle ;DECID ;92510;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;2;P8 US Inscription 7 seats;6120;FRONT AXLE MEMBER/CO;20;985938;000 ;FLANGE NUT M12*12 ;MBOM ;2.0;Body Control 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292282;INTERIOR TRIM & SYSTEMS ;280331;Interior rear trim & systems ;DECID ;93620;660;ART INTERIOR TRIM & SYSTEMS ;660;INTERIOR TRIM AND SYSTEMS ;2;P8 US Inscription 7 seats;8553;CLOTHING,STOWAGE COM;57;986135;000 ;SIX POINT SOCKET SCREW ST;MBOM ;2.0;
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292282;INTERIOR TRIM & SYSTEMS ;280331;Interior rear trim & systems ;DECID ;93620;660;ART INTERIOR TRIM & SYSTEMS ;660;INTERIOR TRIM AND SYSTEMS ;2;P8 US Inscription 7 seats;8553;CLOTHING,STOWAGE COM;140;986135;000 ;SIX POINT SOCKET SCREW ST;MBOM ;6.0;Interior Trim 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;280395;Front bumper and aero ;DECID ;93510;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8611;BUMPER,FRONT ;10;986135;000 ;SIX POINT SOCKET SCREW ST;MBOM ;6.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;186947;Instrument Panel Assembly ;DECID ;93320;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;2;P8 US Inscription 7 seats;8810;DASHBOARD ;30;986135;000 ;SIX POINT SOCKET SCREW ST;MBOM ;4.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;186947;Instrument Panel Assembly ;DECID ;93320;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;2;P8 US Inscription 7 seats;8810;DASHBOARD ;35;986135;000 ;SIX POINT SOCKET SCREW ST;MBOM ;2.0;
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;186947;Instrument Panel Assembly ;DECID ;93320;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;2;P8 US Inscription 7 seats;8810;DASHBOARD ;50;986135;000 ;SIX POINT SOCKET SCREW ST;MBOM ;4.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280344;Tunnel console & centerstack ;DECID ;93330;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;2;P8 US Inscription 7 seats;8825;CASING/COMPARTMENT ;40;986135;000 ;SIX POINT SOCKET SCREW ST;MBOM ;2.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;280370;Trunklid/tailgate ;DECID ;93550;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8320;TRUNK LID ;10;986269;000 ;SIX POINT SOCKET SCREW M6;MBOM ;2.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;280370;Trunklid/tailgate ;DECID ;93550;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8972;NUMBER PLATE RETAINE;20;987282;000 ;EXPANDING NUT M6 ;MBOM ;2.0;Exterior Front & Rear 
V536X ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292268;ELECTRICAL INFRASTRUCTURE ;186836;EDS Components ;DECID ;94100;510;ART ELECTRICAL INFRASTRUCTURE ;510;ELECTRICAL INFRASTRUCTURE ;2;P8 US Inscription 7 seats;3730;CABLE SYSTEM,FRONT ;15;987809;000 ;SEMS SCREW M8*30 ;MBOM ;1.0;Electrical Distribution 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280380;Front structure ;DECID ;92720;760;ART PAINTED BODY ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8111;FLOOR,FRONT ;110;987809;000 ;SEMS SCREW M8*30 ;MBOM ;2.0;
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280380;Front structure ;DECID ;92720;760;ART PAINTED BODY ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8111;FLOOR,FRONT ;220;987809;000 ;SEMS SCREW M8*30 ;MBOM ;4.0;Body Structure 
